epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1255.46,2.08078,2.69852,0.01907,0.18308,0.1015,0.06635,0.02693,2.18783,2.74352,0.02655,0.000574263,0.000574263,0.000574263
43,1284.38,2.06574,2.61851,0.01869,0.22932,0.11625,0.07418,0.03018,2.21551,2.73796,0.02686,0.000573025,0.000573025,0.000573025
44,1313.75,2.08035,2.58769,0.01786,0.29119,0.09991,0.08724,0.03512,2.19662,2.70411,0.02653,0.000571787,0.000571787,0.000571787
45,1343.39,2.10069,2.58306,0.01826,0.2387,0.12226,0.10328,0.04071,2.19594,2.72665,0.02708,0.00057055,0.00057055,0.00057055
46,1372.81,2.04988,2.57152,0.01793,0.1659,0.13838,0.08863,0.03788,2.18579,2.72555,0.02628,0.000569313,0.000569313,0.000569313
47,1401.85,2.04773,2.52749,0.01872,0.24643,0.11044,0.07867,0.03465,2.24806,2.95639,0.02725,0.000568075,0.000568075,0.000568075
48,1430.97,2.01845,2.52085,0.01771,0.34143,0.11112,0.09358,0.04157,2.21581,2.72808,0.02708,0.000566838,0.000566838,0.000566838
49,1458.99,2.01274,2.51398,0.01856,0.17689,0.15209,0.10424,0.04293,2.15612,2.65054,0.02633,0.0005656,0.0005656,0.0005656
50,1488.35,2.03629,2.51903,0.01783,0.13854,0.12032,0.08988,0.03994,2.18568,2.69747,0.02668,0.000564363,0.000564363,0.000564363
51,1518.4,2.04051,2.47224,0.01741,0.13677,0.1202,0.08134,0.03458,2.20673,2.80618,0.02703,0.000563125,0.000563125,0.000563125
52,1547.6,1.99076,2.44658,0.01772,0.25226,0.12679,0.10165,0.03964,2.18843,2.71717,0.02656,0.000561888,0.000561888,0.000561888
53,1576.65,2.01998,2.44153,0.01753,0.16132,0.15644,0.10126,0.04174,2.17319,2.66442,0.02611,0.00056065,0.00056065,0.00056065
