epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4435.35,1.74702,2.94971,0.02635,0.19893,0.18016,0.1153,0.04996,1.85085,2.9793,0.04138,0.000383148,0.000383148,0.000383148
43,4539.22,1.72125,2.92747,0.0261,0.21767,0.165,0.10382,0.04462,1.85797,3.08633,0.04198,0.000382322,0.000382322,0.000382322
44,4642.57,1.68788,2.85996,0.02577,0.23147,0.17597,0.12247,0.0544,1.83337,2.95008,0.04086,0.000381497,0.000381497,0.000381497
45,4746.23,1.6936,2.852,0.02506,0.21755,0.18253,0.12192,0.0551,1.85269,3.00116,0.04143,0.000380671,0.000380671,0.000380671
46,4853.22,1.66366,2.83033,0.02486,0.20279,0.18407,0.1169,0.05191,1.85065,2.94054,0.04132,0.000379845,0.000379845,0.000379845
47,4957.7,1.66351,2.77567,0.02532,0.21154,0.18968,0.12231,0.05684,1.82218,2.93463,0.04049,0.00037902,0.00037902,0.00037902
48,5061.46,1.68273,2.78717,0.02524,0.21411,0.19632,0.13483,0.06127,1.80171,2.87994,0.04004,0.000378194,0.000378194,0.000378194
49,5164.88,1.68214,2.77507,0.02551,0.21091,0.18387,0.12827,0.05751,1.87618,2.93547,0.04241,0.000377368,0.000377368,0.000377368
50,5268.99,1.66334,2.74637,0.02418,0.20294,0.19187,0.11852,0.05244,1.88901,2.90711,0.04242,0.000376543,0.000376543,0.000376543
51,5375.92,1.683,2.75475,0.02561,0.22628,0.19692,0.13359,0.05919,1.86511,2.89617,0.0418,0.000375717,0.000375717,0.000375717
52,5480.18,1.622,2.65553,0.02445,0.22039,0.19672,0.13552,0.06204,1.79905,2.92699,0.04003,0.000374891,0.000374891,0.000374891
53,5583.49,1.62812,2.66174,0.02461,0.22808,0.19358,0.13113,0.0606,1.83806,2.87622,0.041,0.000374066,0.000374066,0.000374066
54,5687.82,1.62345,2.64173,0.02502,0.24066,0.20463,0.14778,0.07084,1.77297,2.87963,0.03946,0.00037324,0.00037324,0.00037324
55,5791.45,1.60661,2.63142,0.02406,0.2394,0.21429,0.15022,0.06817,1.81161,2.80712,0.04031,0.000372414,0.000372414,0.000372414
56,5897.81,1.64422,2.61036,0.02429,0.20262,0.19672,0.12897,0.05944,1.83041,2.87426,0.04071,0.000371589,0.000371589,0.000371589
57,6002.93,1.61093,2.59161,0.02431,0.24376,0.22586,0.15622,0.07371,1.78325,2.78977,0.03966,0.000370763,0.000370763,0.000370763
58,6106.79,1.59585,2.57564,0.02329,0.22491,0.20774,0.13866,0.06655,1.78614,2.86955,0.03984,0.000369937,0.000369937,0.000369937
59,6210.94,1.59685,2.54534,0.02378,0.23952,0.22151,0.15737,0.07547,1.79851,2.79666,0.04021,0.000369112,0.000369112,0.000369112
60,6314.41,1.60972,2.5708,0.02386,0.23997,0.21174,0.14279,0.06977,1.7705,2.90703,0.03908,0.000368286,0.000368286,0.000368286
61,6420.5,1.5571,2.47192,0.0232,0.22873,0.21781,0.15128,0.07078,1.7986,2.77897,0.04005,0.00036746,0.00036746,0.00036746
62,6525.56,1.57045,2.47101,0.02384,0.23891,0.21113,0.15358,0.07382,1.79835,2.85347,0.03993,0.000366635,0.000366635,0.000366635
63,6629.53,1.57701,2.46285,0.02362,0.24806,0.21964,0.1611,0.08007,1.76797,2.82125,0.03917,0.000365809,0.000365809,0.000365809
64,6733.17,1.55783,2.48762,0.02312,0.24514,0.23331,0.16222,0.0771,1.7974,2.74343,0.03991,0.000364983,0.000364983,0.000364983
65,6836.92,1.5769,2.4361,0.02303,0.23941,0.23952,0.17331,0.08445,1.76052,2.71908,0.03868,0.000364158,0.000364158,0.000364158
66,6942.81,1.53973,2.43359,0.02264,0.25718,0.23797,0.17581,0.08639,1.75225,2.7162,0.03862,0.000363332,0.000363332,0.000363332
67,7047.67,1.55845,2.38709,0.0231,0.26014,0.23474,0.17295,0.08446,1.81446,2.72397,0.04019,0.000362506,0.000362506,0.000362506
68,7151.85,1.57645,2.38831,0.02295,0.25299,0.23092,0.16711,0.08326,1.77007,2.74759,0.03944,0.000361681,0.000361681,0.000361681
69,7254.99,1.53579,2.39636,0.02362,0.26065,0.2354,0.17869,0.09068,1.76256,2.71388,0.03892,0.000360855,0.000360855,0.000360855
70,7359.01,1.54086,2.32672,0.02238,0.27497,0.24281,0.18963,0.0939,1.75272,2.67263,0.0384,0.000360029,0.000360029,0.000360029
71,7464.71,1.53174,2.34397,0.02288,0.25397,0.23813,0.17492,0.08476,1.78861,2.75932,0.03992,0.000359204,0.000359204,0.000359204
72,7570.14,1.52847,2.34739,0.02275,0.2597,0.24311,0.18067,0.08925,1.77986,2.70353,0.03924,0.000358378,0.000358378,0.000358378
73,7674.01,1.53331,2.33102,0.02291,0.27258,0.23739,0.18207,0.09303,1.77003,2.70083,0.0389,0.000357552,0.000357552,0.000357552
74,7777.71,1.49834,2.32025,0.02271,0.28296,0.24629,0.1881,0.09603,1.77273,2.68955,0.03917,0.000356727,0.000356727,0.000356727
75,7881.9,1.50209,2.24939,0.02203,0.2616,0.24774,0.17918,0.08876,1.79081,2.6925,0.0398,0.000355901,0.000355901,0.000355901
76,7986.07,1.54518,2.26125,0.02242,0.25735,0.2417,0.18054,0.09097,1.77964,2.73508,0.03946,0.000355076,0.000355076,0.000355076
77,8092.56,1.5021,2.22279,0.02189,0.26182,0.24222,0.18782,0.09455,1.78718,2.67368,0.03953,0.00035425,0.00035425,0.00035425
78,8196.45,1.50211,2.22945,0.02158,0.28919,0.25419,0.19937,0.1038,1.73445,2.66576,0.03786,0.000353424,0.000353424,0.000353424
79,8299.89,1.50518,2.21084,0.02194,0.25996,0.25204,0.19027,0.09718,1.73144,2.63634,0.038,0.000352599,0.000352599,0.000352599
80,8403.6,1.49183,2.17728,0.02173,0.29036,0.2556,0.20511,0.10482,1.74191,2.6294,0.03833,0.000351773,0.000351773,0.000351773
81,8507.64,1.48268,2.1503,0.02108,0.29483,0.25754,0.20708,0.10691,1.72063,2.59841,0.03751,0.000350947,0.000350947,0.000350947
82,8614.5,1.46399,2.1225,0.02112,0.28635,0.25879,0.20499,0.104,1.76538,2.64442,0.03903,0.000350122,0.000350122,0.000350122
83,8717.5,1.50236,2.13519,0.02213,0.27988,0.2658,0.20281,0.10526,1.73369,2.651,0.03796,0.000349296,0.000349296,0.000349296
84,8821.15,1.49228,2.17076,0.02197,0.27937,0.26562,0.19889,0.10174,1.74252,2.64248,0.03833,0.00034847,0.00034847,0.00034847
85,8924.64,1.47224,2.14932,0.02115,0.29763,0.2584,0.2059,0.10617,1.74736,2.61527,0.03838,0.000347645,0.000347645,0.000347645
86,9028.01,1.46772,2.09721,0.02116,0.2948,0.25431,0.20707,0.10677,1.71798,2.61198,0.03765,0.000346819,0.000346819,0.000346819
87,9136.19,1.42367,2.08973,0.02088,0.2834,0.255,0.20062,0.10362,1.75251,2.67354,0.03857,0.000345993,0.000345993,0.000345993
88,9238.68,1.45784,2.06229,0.02144,0.30141,0.26192,0.21038,0.11193,1.74276,2.67522,0.0382,0.000345168,0.000345168,0.000345168
89,9342.22,1.45778,2.09991,0.02129,0.27704,0.25242,0.20244,0.10336,1.75778,2.60888,0.03865,0.000344342,0.000344342,0.000344342
90,9445.21,1.43012,2.03371,0.02068,0.29259,0.26691,0.21237,0.114,1.72153,2.59125,0.03749,0.000343516,0.000343516,0.000343516
91,9548.7,1.4336,2.07318,0.02092,0.29887,0.26147,0.20661,0.10752,1.73644,2.61741,0.03801,0.000342691,0.000342691,0.000342691
92,9654.69,1.42757,2.02158,0.02068,0.29799,0.27774,0.22198,0.11528,1.72447,2.56058,0.03777,0.000341865,0.000341865,0.000341865
93,9758.83,1.45138,2.03908,0.02169,0.29519,0.26523,0.21675,0.11405,1.75311,2.59899,0.03826,0.000341039,0.000341039,0.000341039
94,9862.24,1.42579,2.00716,0.02004,0.30345,0.27504,0.21971,0.11568,1.72086,2.60424,0.03768,0.000340214,0.000340214,0.000340214
95,9965.73,1.40787,1.96264,0.01987,0.30434,0.26497,0.21674,0.11466,1.72769,2.62937,0.03768,0.000339388,0.000339388,0.000339388
96,10068.9,1.4113,2.00258,0.02049,0.30213,0.26913,0.21396,0.11217,1.74082,2.62656,0.03804,0.000338562,0.000338562,0.000338562
97,10161.3,1.4052,1.94676,0.02042,0.31616,0.27361,0.22607,0.11752,1.73024,2.55076,0.03776,0.000337737,0.000337737,0.000337737
98,10241.5,1.41416,1.96747,0.02073,0.30946,0.28121,0.2243,0.11841,1.74164,2.58493,0.0382,0.000336911,0.000336911,0.000336911
99,10320.9,1.40081,1.9405,0.02019,0.29631,0.26527,0.21837,0.1173,1.71525,2.62125,0.03738,0.000336085,0.000336085,0.000336085
100,10401,1.42766,1.92955,0.02037,0.31956,0.26457,0.22858,0.12014,1.73988,2.55843,0.03811,0.00033526,0.00033526,0.00033526
101,10480.6,1.40595,1.9571,0.02065,0.31521,0.2742,0.22109,0.11817,1.74476,2.67455,0.03854,0.000334434,0.000334434,0.000334434
102,10560.3,1.4185,1.9141,0.02011,0.30321,0.27721,0.22772,0.12204,1.72416,2.55877,0.03752,0.000333608,0.000333608,0.000333608
103,10640.3,1.37902,1.88057,0.01952,0.31826,0.27253,0.22598,0.12015,1.71972,2.55886,0.03728,0.000332783,0.000332783,0.000332783
104,10719.6,1.38174,1.92342,0.02034,0.31602,0.27379,0.23413,0.12243,1.73246,2.54132,0.03787,0.000331957,0.000331957,0.000331957
105,10799.4,1.3807,1.83821,0.0198,0.33185,0.27488,0.23035,0.12452,1.71773,2.5888,0.03737,0.000331131,0.000331131,0.000331131
106,10878.9,1.37564,1.85441,0.02006,0.33329,0.27482,0.23785,0.12886,1.71034,2.50797,0.03726,0.000330306,0.000330306,0.000330306
107,10958.4,1.39783,1.87305,0.02005,0.31926,0.28029,0.2312,0.12569,1.72703,2.56033,0.03737,0.00032948,0.00032948,0.00032948
108,11037.1,1.34893,1.84917,0.02028,0.3116,0.27676,0.22422,0.12014,1.74513,2.60687,0.03824,0.000328654,0.000328654,0.000328654
109,11117.1,1.36291,1.83365,0.01932,0.33724,0.28787,0.24069,0.13038,1.70445,2.53011,0.03695,0.000327829,0.000327829,0.000327829
