epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,2648.07,2.00577,2.46429,0.01701,0.3659,0.16949,0.11747,0.04968,2.21665,2.70768,0.02681,0.000498775,0.000498775,0.000498775
104,2673.16,2.02478,2.41622,0.0173,0.41654,0.11235,0.11068,0.04682,2.21215,2.76927,0.02722,0.000497537,0.000497537,0.000497537
105,2696.71,1.99641,2.43803,0.01762,0.34237,0.14472,0.10149,0.04282,2.21861,2.79173,0.02702,0.0004963,0.0004963,0.0004963
106,2720.64,1.97962,2.4007,0.01702,0.19445,0.15462,0.1078,0.04471,2.2132,2.77575,0.02692,0.000495063,0.000495063,0.000495063
107,2746.6,2.02963,2.42046,0.01698,0.28097,0.15568,0.11101,0.04941,2.1729,2.72373,0.02609,0.000493825,0.000493825,0.000493825
108,2773.29,1.98616,2.42744,0.01722,0.18392,0.16799,0.10059,0.04229,2.20617,2.68614,0.02669,0.000492588,0.000492588,0.000492588
109,2799.16,1.96457,2.34883,0.01684,0.33781,0.1382,0.11093,0.04758,2.24079,2.77329,0.02725,0.00049135,0.00049135,0.00049135
110,2824.4,1.99002,2.39956,0.01718,0.28604,0.16572,0.12947,0.05538,2.20105,2.74198,0.02666,0.000490112,0.000490112,0.000490112
111,2849.58,1.99133,2.40427,0.01671,0.19378,0.14051,0.11681,0.04782,2.2226,2.69599,0.02664,0.000488875,0.000488875,0.000488875
112,2874.36,1.97451,2.39442,0.01659,0.20273,0.14676,0.10574,0.04728,2.19577,2.71529,0.0263,0.000487638,0.000487638,0.000487638
113,2897.88,1.97175,2.37255,0.01703,0.20837,0.13779,0.10495,0.04538,2.23886,2.79696,0.02722,0.0004864,0.0004864,0.0004864
114,2923.12,1.98855,2.37926,0.01703,0.23149,0.1728,0.13334,0.05951,2.18876,2.75396,0.02637,0.000485163,0.000485163,0.000485163
115,2949.42,1.98297,2.31541,0.01666,0.20074,0.15246,0.11099,0.05151,2.20388,2.68367,0.02622,0.000483925,0.000483925,0.000483925
116,2975.95,1.9732,2.3059,0.0167,0.18154,0.16048,0.10844,0.04664,2.20626,2.74633,0.02681,0.000482687,0.000482687,0.000482687
117,3001.96,1.96173,2.30365,0.01637,0.43128,0.14775,0.13514,0.06199,2.2134,2.6745,0.02673,0.00048145,0.00048145,0.00048145
118,3027.62,1.96186,2.32204,0.01639,0.33357,0.1722,0.12277,0.05697,2.19442,2.7511,0.02621,0.000480213,0.000480213,0.000480213
119,3051.96,1.97142,2.34786,0.01654,0.22517,0.18703,0.1255,0.05522,2.20707,2.69106,0.02645,0.000478975,0.000478975,0.000478975
120,3075.1,1.93515,2.29766,0.01645,0.24959,0.15582,0.1146,0.04858,2.21252,2.73456,0.02703,0.000477738,0.000477738,0.000477738
121,3099.31,1.96031,2.29608,0.01664,0.19183,0.15919,0.12052,0.05435,2.18599,2.70583,0.02582,0.0004765,0.0004765,0.0004765
122,3125.07,1.94733,2.28754,0.016,0.17459,0.15994,0.10409,0.05025,2.17469,2.70007,0.02591,0.000475263,0.000475263,0.000475263
123,3151.51,1.93081,2.26617,0.01647,0.21038,0.18401,0.12176,0.05339,2.19436,2.74552,0.02651,0.000474025,0.000474025,0.000474025
124,3177.51,1.94904,2.26916,0.01653,0.21232,0.14665,0.11105,0.04848,2.18791,2.73699,0.02621,0.000472788,0.000472788,0.000472788
125,3203.41,1.94903,2.26536,0.0166,0.18346,0.14287,0.10457,0.04683,2.1816,2.66998,0.02587,0.00047155,0.00047155,0.00047155
126,3228.87,1.94328,2.23709,0.01569,0.21698,0.17228,0.11495,0.05187,2.20686,2.72018,0.0266,0.000470312,0.000470312,0.000470312
127,3252.97,1.93816,2.22958,0.01636,0.29858,0.15892,0.12607,0.05461,2.22027,2.72147,0.02678,0.000469075,0.000469075,0.000469075
128,3276.45,1.92258,2.1993,0.01629,0.21085,0.15569,0.11645,0.05457,2.21707,2.81866,0.02681,0.000467837,0.000467837,0.000467837
129,3300.76,1.95691,2.23169,0.01675,0.22657,0.14765,0.10253,0.04851,2.24946,2.78883,0.02732,0.0004666,0.0004666,0.0004666
130,3327.26,1.92055,2.21403,0.01563,0.25097,0.16463,0.12552,0.06117,2.20269,2.71006,0.02661,0.000465363,0.000465363,0.000465363
131,3353.76,1.98001,2.2406,0.01616,0.23101,0.14819,0.12135,0.05663,2.18451,2.71889,0.02635,0.000464125,0.000464125,0.000464125
132,3379.21,1.9053,2.19418,0.01575,0.20144,0.15973,0.12525,0.05148,2.20704,2.85346,0.02691,0.000462887,0.000462887,0.000462887
133,3404.76,1.91927,2.20166,0.01644,0.21835,0.16556,0.1237,0.05561,2.21511,2.71256,0.02679,0.00046165,0.00046165,0.00046165
134,3430.07,1.91947,2.23355,0.01585,0.1775,0.17165,0.11459,0.05091,2.18296,2.70114,0.02637,0.000460413,0.000460413,0.000460413
135,3454.07,1.90047,2.19272,0.01625,0.19524,0.16786,0.12388,0.0554,2.19174,2.73668,0.02609,0.000459175,0.000459175,0.000459175
136,3478.22,1.91521,2.16917,0.01504,0.22261,0.16205,0.12659,0.05496,2.16464,2.69489,0.02612,0.000457938,0.000457938,0.000457938
137,3503.99,1.90675,2.1392,0.01562,0.18086,0.16822,0.1293,0.05545,2.19862,2.76039,0.02657,0.0004567,0.0004567,0.0004567
138,3529.78,1.96059,2.21948,0.01588,0.20477,0.17026,0.13081,0.05787,2.19275,2.73695,0.02622,0.000455462,0.000455462,0.000455462
139,3556.27,1.88445,2.13773,0.01644,0.22431,0.16617,0.12664,0.05487,2.18192,2.68517,0.02592,0.000454225,0.000454225,0.000454225
140,3581.88,1.9193,2.15721,0.01585,0.17338,0.14075,0.11287,0.05214,2.19867,2.69009,0.0264,0.000452987,0.000452987,0.000452987
141,3607.52,1.92852,2.17106,0.01573,0.21292,0.16925,0.13493,0.06165,2.19762,2.67209,0.02635,0.00045175,0.00045175,0.00045175
142,3631.45,1.9117,2.15918,0.01558,0.23927,0.17246,0.1338,0.06239,2.18668,2.71971,0.02642,0.000450513,0.000450513,0.000450513
143,3654.54,1.88943,2.11263,0.01577,0.29038,0.16285,0.13688,0.05761,2.19587,2.67092,0.02658,0.000449275,0.000449275,0.000449275
144,3680.15,1.87977,2.09558,0.01506,0.19919,0.1657,0.12886,0.05585,2.17912,2.69936,0.02611,0.000448037,0.000448037,0.000448037
145,3706.27,1.87242,2.09693,0.01502,0.29113,0.16512,0.13798,0.06169,2.23635,2.75263,0.02678,0.0004468,0.0004468,0.0004468
146,3733.24,1.86583,2.1039,0.01583,0.1897,0.15539,0.11771,0.04925,2.19898,2.70588,0.02655,0.000445562,0.000445562,0.000445562
147,3758.5,1.8701,2.08857,0.01512,0.21346,0.16349,0.13603,0.06133,2.18092,2.68983,0.0261,0.000444325,0.000444325,0.000444325
148,3783.8,1.92843,2.12055,0.01535,0.25811,0.17087,0.14936,0.06431,2.18626,2.66141,0.02637,0.000443088,0.000443088,0.000443088
149,3809.25,1.88154,2.0691,0.01533,0.27337,0.16491,0.1312,0.06112,2.20479,2.66021,0.02638,0.00044185,0.00044185,0.00044185
150,3833.53,1.89462,2.1201,0.01591,0.22449,0.18288,0.13637,0.06142,2.17078,2.67943,0.02595,0.000440612,0.000440612,0.000440612
151,3857.24,1.87394,2.04621,0.01547,0.24475,0.18029,0.13368,0.06074,2.21507,2.73983,0.02662,0.000439375,0.000439375,0.000439375
152,3883.54,1.85158,2.07511,0.01569,0.22779,0.19863,0.13321,0.06068,2.17493,2.72574,0.02618,0.000438138,0.000438138,0.000438138
153,3909.63,1.86563,2.04877,0.01544,0.19179,0.16081,0.11585,0.05541,2.20512,2.69148,0.02654,0.0004369,0.0004369,0.0004369
154,3936.63,1.88006,2.07384,0.01577,0.25626,0.17312,0.13807,0.06498,2.15755,2.6356,0.02603,0.000435662,0.000435662,0.000435662
155,3963.44,1.82164,2.0359,0.01525,0.30421,0.15142,0.14372,0.06547,2.20953,2.69296,0.02614,0.000434425,0.000434425,0.000434425
156,3989.27,1.82955,2.00946,0.01461,0.2756,0.16784,0.13615,0.06368,2.22612,2.76521,0.02692,0.000433187,0.000433187,0.000433187
157,4014.45,1.90918,2.04649,0.0149,0.25883,0.18069,0.14806,0.06724,2.17543,2.68047,0.02619,0.00043195,0.00043195,0.00043195
158,4038.38,1.85572,2.04033,0.01466,0.24295,0.15322,0.14002,0.06661,2.21576,2.70485,0.02654,0.000430712,0.000430712,0.000430712
159,4061.26,1.80181,1.9991,0.0147,0.21034,0.1828,0.1489,0.06613,2.1746,2.69753,0.02619,0.000429475,0.000429475,0.000429475
160,4086.72,1.87413,2.01816,0.01475,0.24703,0.16425,0.14697,0.06404,2.20582,2.67987,0.02652,0.000428237,0.000428237,0.000428237
161,4112.52,1.8538,1.99315,0.01519,0.26987,0.15454,0.14472,0.06471,2.22366,2.67743,0.02688,0.000427,0.000427,0.000427
162,4138.64,1.86115,2.02529,0.01485,0.24349,0.16677,0.14522,0.06631,2.17998,2.64427,0.02613,0.000425762,0.000425762,0.000425762
163,4164.35,1.85432,2.00633,0.01486,0.25579,0.19116,0.15052,0.06842,2.21363,2.68132,0.0267,0.000424525,0.000424525,0.000424525
164,4190.14,1.84835,1.99706,0.0153,0.19477,0.16304,0.14032,0.06782,2.18626,2.66687,0.02598,0.000423288,0.000423288,0.000423288
165,4214.09,1.81824,1.95056,0.01473,0.27991,0.14249,0.13532,0.06458,2.18286,2.69954,0.026,0.00042205,0.00042205,0.00042205
166,4236.22,1.83656,1.97868,0.01474,0.22214,0.19511,0.13864,0.06717,2.18235,2.69389,0.02618,0.000420812,0.000420812,0.000420812
167,4261.14,1.83657,1.94663,0.0149,0.23586,0.1451,0.13022,0.05963,2.16603,2.70996,0.02597,0.000419575,0.000419575,0.000419575
168,4287.46,1.80702,1.97037,0.01533,0.21789,0.1641,0.13454,0.0588,2.18435,2.68648,0.02653,0.000418337,0.000418337,0.000418337
