epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,427.36,2.21648,3.38794,0.01893,0.30486,0.10788,0.08041,0.03569,2.08397,2.89064,0.0237,0.000599012,0.000599012,0.000599012
23,448.372,2.19392,3.32636,0.01809,0.30236,0.12296,0.08159,0.03633,2.06167,2.874,0.02335,0.000597775,0.000597775,0.000597775
24,467.9,2.15262,3.27396,0.01765,0.29957,0.12062,0.08468,0.03815,2.0831,2.85672,0.02366,0.000596538,0.000596538,0.000596538
25,487.748,2.1542,3.23284,0.01786,0.28547,0.1091,0.07871,0.03581,2.128,2.95068,0.0243,0.0005953,0.0005953,0.0005953
26,509.202,2.1626,3.21041,0.01757,0.33916,0.13201,0.09559,0.04399,2.03388,2.83785,0.02297,0.000594062,0.000594062,0.000594062
27,528.231,2.15384,3.21671,0.01704,0.30505,0.13248,0.08603,0.04062,2.06251,2.88915,0.02309,0.000592825,0.000592825,0.000592825
28,547.595,2.12458,3.1471,0.01686,0.33205,0.13791,0.10684,0.04906,2.00096,2.76081,0.0223,0.000591587,0.000591587,0.000591587
29,568.906,2.13168,3.13466,0.01778,0.3349,0.13597,0.10869,0.05182,1.97188,2.81207,0.02198,0.00059035,0.00059035,0.00059035
30,588.302,2.10706,3.11791,0.01725,0.37237,0.15359,0.1106,0.05124,1.98443,2.74019,0.02218,0.000589112,0.000589112,0.000589112
31,605.178,2.08967,3.08804,0.017,0.27165,0.14246,0.11036,0.05306,1.95631,2.78371,0.02192,0.000587875,0.000587875,0.000587875
32,626.944,2.04551,3.03549,0.01734,0.42942,0.16357,0.11999,0.05671,1.98403,2.68754,0.02225,0.000586637,0.000586637,0.000586637
33,647.32,2.08455,3.01664,0.01652,0.32186,0.14888,0.10744,0.0512,2.00031,2.77427,0.02239,0.0005854,0.0005854,0.0005854
34,666.627,2.04896,2.97097,0.01711,0.29516,0.15787,0.12895,0.06162,1.92224,2.70087,0.02136,0.000584163,0.000584163,0.000584163
35,687.117,2.03568,2.95251,0.01644,0.37663,0.16238,0.12704,0.05975,1.92904,2.69762,0.02162,0.000582925,0.000582925,0.000582925
36,707.61,2.03717,2.90782,0.0161,0.35947,0.1715,0.13972,0.06821,1.91339,2.60258,0.02107,0.000581687,0.000581687,0.000581687
37,725.813,2.02213,2.93748,0.0169,0.37857,0.17244,0.13832,0.06632,1.92112,2.6153,0.02124,0.00058045,0.00058045,0.00058045
38,746.391,2.01115,2.88254,0.01619,0.33658,0.17398,0.12777,0.06282,1.9847,2.6748,0.0218,0.000579213,0.000579213,0.000579213
39,766.83,2.00832,2.8625,0.01612,0.35977,0.17594,0.13172,0.06425,1.95991,2.66674,0.02165,0.000577975,0.000577975,0.000577975
40,785.999,1.97873,2.82211,0.01613,0.36715,0.18271,0.14439,0.07189,1.86703,2.60316,0.02047,0.000576738,0.000576738,0.000576738
41,806.458,2.00229,2.80329,0.0159,0.37383,0.17858,0.1479,0.0702,1.93443,2.64076,0.02137,0.0005755,0.0005755,0.0005755
42,827.856,1.98351,2.81597,0.016,0.40467,0.18241,0.15815,0.07832,1.86803,2.53055,0.02041,0.000574263,0.000574263,0.000574263
43,847.452,1.98767,2.79088,0.01637,0.38443,0.18913,0.16333,0.08018,1.89116,2.52189,0.02089,0.000573025,0.000573025,0.000573025
44,867.317,1.98,2.78847,0.01619,0.40784,0.20423,0.16548,0.08202,1.86834,2.53625,0.02031,0.000571787,0.000571787,0.000571787
45,889.282,1.93274,2.72934,0.01582,0.38482,0.19538,0.16063,0.08094,1.85431,2.52552,0.0204,0.00057055,0.00057055,0.00057055
46,907.236,1.95822,2.70591,0.01573,0.40025,0.20336,0.17269,0.08561,1.8756,2.46948,0.02063,0.000569313,0.000569313,0.000569313
47,925.746,1.95769,2.71558,0.01548,0.39203,0.205,0.17667,0.09021,1.82005,2.48386,0.01973,0.000568075,0.000568075,0.000568075
48,946.53,1.94868,2.69622,0.0154,0.38999,0.19907,0.16784,0.08422,1.8776,2.48837,0.02036,0.000566838,0.000566838,0.000566838
49,967.474,1.93254,2.65006,0.01531,0.40959,0.20664,0.1753,0.08841,1.86004,2.47453,0.02039,0.0005656,0.0005656,0.0005656
50,987.032,1.94245,2.66928,0.01549,0.41422,0.20087,0.17425,0.08832,1.85173,2.47002,0.02014,0.000564363,0.000564363,0.000564363
51,1007.06,1.94466,2.67644,0.01488,0.41822,0.20437,0.17346,0.08618,1.85784,2.51439,0.0206,0.000563125,0.000563125,0.000563125
52,1028.48,1.91534,2.67406,0.01608,0.43735,0.21694,0.18751,0.09941,1.81302,2.44452,0.01967,0.000561888,0.000561888,0.000561888
53,1047.09,1.89823,2.64115,0.01507,0.41702,0.22572,0.18649,0.09397,1.83743,2.46909,0.0199,0.00056065,0.00056065,0.00056065
54,1066.39,1.94178,2.66393,0.0152,0.42707,0.21637,0.1959,0.10014,1.81625,2.39599,0.01982,0.000559412,0.000559412,0.000559412
55,1088.89,1.89467,2.63115,0.01516,0.4239,0.22872,0.19772,0.10126,1.80526,2.40426,0.01962,0.000558175,0.000558175,0.000558175
56,1109.93,1.87413,2.5777,0.0154,0.4453,0.23682,0.20642,0.10626,1.81433,2.38057,0.01987,0.000556938,0.000556938,0.000556938
57,1127.86,1.88254,2.55491,0.01471,0.41918,0.22938,0.19567,0.10178,1.81238,2.40688,0.01968,0.0005557,0.0005557,0.0005557
58,1148.96,1.88767,2.52855,0.01491,0.42256,0.23323,0.20068,0.10333,1.81538,2.37246,0.01977,0.000554462,0.000554462,0.000554462
59,1169.53,1.86451,2.53365,0.01517,0.33243,0.22405,0.19439,0.10083,1.81033,2.42329,0.01976,0.000553225,0.000553225,0.000553225
60,1188.62,1.87295,2.50247,0.01481,0.41492,0.24254,0.20078,0.10355,1.81268,2.3569,0.01985,0.000551987,0.000551987,0.000551987
61,1207.63,1.89337,2.5276,0.01509,0.4483,0.2319,0.21423,0.11212,1.80076,2.33147,0.01947,0.00055075,0.00055075,0.00055075
62,1227.99,1.87253,2.50035,0.01466,0.42742,0.22693,0.20141,0.1033,1.83745,2.38459,0.01995,0.000549513,0.000549513,0.000549513
63,1246.96,1.88271,2.48235,0.01455,0.35832,0.24164,0.21349,0.11396,1.77992,2.29874,0.0192,0.000548275,0.000548275,0.000548275
64,1267.25,1.84396,2.45413,0.01447,0.43381,0.23155,0.21338,0.11005,1.8054,2.3175,0.01963,0.000547038,0.000547038,0.000547038
65,1288.68,1.86785,2.48114,0.01561,0.43681,0.21784,0.19086,0.09677,1.91778,2.47056,0.02109,0.0005458,0.0005458,0.0005458
66,1309.01,1.85457,2.43003,0.01436,0.43378,0.24478,0.21633,0.11272,1.82914,2.32759,0.01986,0.000544563,0.000544563,0.000544563
67,1327.85,1.84527,2.42732,0.01459,0.34613,0.25161,0.2163,0.11366,1.79052,2.27847,0.01928,0.000543325,0.000543325,0.000543325
68,1348.79,1.8216,2.42154,0.01466,0.38907,0.23596,0.2246,0.11834,1.78011,2.29423,0.01925,0.000542087,0.000542087,0.000542087
69,1369.33,1.85001,2.42871,0.01457,0.35685,0.2575,0.21702,0.1143,1.78313,2.28898,0.01933,0.00054085,0.00054085,0.00054085
70,1387.24,1.8732,2.4058,0.0142,0.35869,0.25612,0.22284,0.1196,1.7648,2.27897,0.01912,0.000539613,0.000539613,0.000539613
71,1408.41,1.86074,2.39008,0.01453,0.45259,0.25379,0.22455,0.12,1.78313,2.29719,0.01929,0.000538375,0.000538375,0.000538375
72,1429.13,1.80906,2.35956,0.01433,0.36662,0.27376,0.23402,0.12475,1.76394,2.23805,0.0194,0.000537137,0.000537137,0.000537137
73,1447.27,1.84479,2.3654,0.01432,0.37611,0.24729,0.22196,0.11977,1.77615,2.30235,0.01937,0.0005359,0.0005359,0.0005359
74,1468.46,1.80539,2.3369,0.01434,0.38874,0.24199,0.23198,0.12194,1.80091,2.25974,0.01954,0.000534663,0.000534663,0.000534663
75,1489.35,1.80483,2.35092,0.01407,0.3456,0.26132,0.22936,0.12111,1.77467,2.29259,0.01903,0.000533425,0.000533425,0.000533425
76,1506.83,1.83295,2.35058,0.01403,0.36717,0.27287,0.2301,0.12098,1.77289,2.24429,0.01914,0.000532187,0.000532187,0.000532187
77,1524.93,1.77896,2.34351,0.01403,0.37405,0.2783,0.24278,0.12786,1.76919,2.23242,0.01906,0.00053095,0.00053095,0.00053095
78,1545.76,1.82561,2.31962,0.01346,0.41697,0.25935,0.23471,0.12377,1.7534,2.25931,0.01885,0.000529712,0.000529712,0.000529712
79,1564.29,1.81414,2.29072,0.01364,0.38628,0.26627,0.23066,0.12496,1.75838,2.27528,0.01894,0.000528475,0.000528475,0.000528475
80,1584.47,1.79804,2.28092,0.01366,0.37577,0.26949,0.23683,0.1291,1.77078,2.23404,0.01912,0.000527238,0.000527238,0.000527238
81,1606,1.79467,2.29657,0.01426,0.40797,0.2664,0.23985,0.13139,1.75801,2.2178,0.01898,0.000526,0.000526,0.000526
82,1624.68,1.77996,2.27307,0.01414,0.37488,0.26651,0.23875,0.12801,1.76036,2.22638,0.01903,0.000524762,0.000524762,0.000524762
83,1644.27,1.80543,2.25896,0.01427,0.40011,0.27045,0.23323,0.12307,1.77628,2.26501,0.01919,0.000523525,0.000523525,0.000523525
84,1665.47,1.80258,2.26582,0.01383,0.37928,0.27195,0.23758,0.12675,1.77858,2.2338,0.0193,0.000522288,0.000522288,0.000522288
85,1685.41,1.79743,2.23422,0.01391,0.38859,0.28224,0.2493,0.13473,1.77348,2.21004,0.01914,0.00052105,0.00052105,0.00052105
86,1704.46,1.78183,2.24078,0.01362,0.38539,0.2766,0.25119,0.13548,1.74725,2.22463,0.01876,0.000519812,0.000519812,0.000519812
87,1726.11,1.80514,2.24823,0.01307,0.4717,0.28316,0.25329,0.13511,1.75087,2.19754,0.01865,0.000518575,0.000518575,0.000518575
88,1746.71,1.75938,2.17462,0.01381,0.39679,0.29765,0.25194,0.13443,1.74075,2.19593,0.01872,0.000517338,0.000517338,0.000517338
89,1764.41,1.80659,2.21196,0.01349,0.40088,0.28412,0.24472,0.13193,1.7312,2.18852,0.01863,0.0005161,0.0005161,0.0005161
90,1786.23,1.71879,2.16157,0.01354,0.39658,0.30657,0.26511,0.14309,1.74845,2.18806,0.01913,0.000514862,0.000514862,0.000514862
91,1807.36,1.79549,2.19872,0.01334,0.40916,0.28487,0.25038,0.13215,1.74793,2.25486,0.01895,0.000513625,0.000513625,0.000513625
92,1823.27,1.7911,2.19393,0.01398,0.41235,0.302,0.26253,0.14036,1.76065,2.18251,0.01916,0.000512388,0.000512388,0.000512388
93,1843.57,1.79537,2.17499,0.01305,0.38266,0.28731,0.24997,0.13463,1.73044,2.2094,0.0186,0.00051115,0.00051115,0.00051115
94,1864.9,1.76253,2.14081,0.01327,0.44733,0.30118,0.26293,0.14118,1.73245,2.18228,0.01862,0.000509913,0.000509913,0.000509913
95,1884.83,1.79697,2.17777,0.01401,0.425,0.27698,0.25977,0.14071,1.76448,2.19385,0.01922,0.000508675,0.000508675,0.000508675
96,1904.15,1.75804,2.13224,0.013,0.40632,0.29321,0.25484,0.13797,1.72929,2.20319,0.01874,0.000507438,0.000507438,0.000507438
97,1925.64,1.75948,2.12633,0.01313,0.41109,0.29819,0.26166,0.14413,1.70821,2.20239,0.01825,0.0005062,0.0005062,0.0005062
98,1946.41,1.75315,2.09556,0.01303,0.38023,0.30292,0.25969,0.14051,1.74293,2.16751,0.01883,0.000504963,0.000504963,0.000504963
99,1964.48,1.72978,2.08922,0.01382,0.42364,0.30649,0.271,0.14985,1.73953,2.20414,0.01879,0.000503725,0.000503725,0.000503725
100,1986.39,1.76192,2.09718,0.01307,0.38749,0.31188,0.26576,0.14372,1.73572,2.19719,0.0188,0.000502487,0.000502487,0.000502487
101,2007.37,1.74663,2.09945,0.01319,0.45122,0.29641,0.26677,0.14578,1.75899,2.23454,0.01889,0.00050125,0.00050125,0.00050125
102,2026.26,1.70534,2.08038,0.013,0.43415,0.29118,0.26789,0.14478,1.74676,2.1747,0.01884,0.000500013,0.000500013,0.000500013
103,2046.44,1.71996,2.05447,0.0128,0.44159,0.32438,0.27758,0.15462,1.71456,2.14191,0.01835,0.000498775,0.000498775,0.000498775
104,2067.16,1.70052,2.04258,0.01296,0.33057,0.31625,0.27108,0.14716,1.72652,2.16899,0.0184,0.000497537,0.000497537,0.000497537
105,2085.84,1.73287,2.07578,0.01312,0.40464,0.30549,0.26549,0.1454,1.73039,2.16061,0.01857,0.0004963,0.0004963,0.0004963
106,2105.49,1.7188,2.04812,0.0132,0.43336,0.30213,0.27955,0.15371,1.7215,2.12439,0.01843,0.000495063,0.000495063,0.000495063
107,2122.75,1.71917,2.02908,0.01308,0.41128,0.31067,0.2758,0.15113,1.73979,2.11373,0.01857,0.000493825,0.000493825,0.000493825
108,2142.31,1.72206,2.04494,0.01334,0.33642,0.32432,0.2714,0.15133,1.71907,2.15682,0.01848,0.000492588,0.000492588,0.000492588
109,2162.33,1.71349,2.02606,0.01286,0.34748,0.31047,0.27402,0.15326,1.7211,2.14088,0.01836,0.00049135,0.00049135,0.00049135
110,2183.75,1.68572,1.98365,0.01301,0.33071,0.32288,0.27683,0.15458,1.73123,2.14896,0.01861,0.000490112,0.000490112,0.000490112
111,2203.53,1.71813,2.00837,0.01265,0.34582,0.31928,0.28488,0.15829,1.73766,2.11309,0.01877,0.000488875,0.000488875,0.000488875
112,2222.7,1.7156,2.0098,0.01353,0.42039,0.32957,0.27948,0.15194,1.72679,2.12136,0.01856,0.000487638,0.000487638,0.000487638
113,2244.02,1.69087,1.9804,0.01298,0.45137,0.30275,0.27913,0.15399,1.74926,2.15303,0.01883,0.0004864,0.0004864,0.0004864
114,2264.41,1.68416,1.94279,0.01285,0.45643,0.31953,0.29779,0.16393,1.71882,2.09344,0.01835,0.000485163,0.000485163,0.000485163
115,2282.51,1.70083,1.97014,0.01243,0.43858,0.32262,0.28837,0.15889,1.70955,2.13572,0.01827,0.000483925,0.000483925,0.000483925
116,2303.98,1.7027,1.96654,0.01302,0.46253,0.30763,0.29102,0.1652,1.72088,2.11843,0.01845,0.000482687,0.000482687,0.000482687
117,2324.75,1.69061,2.01592,0.01295,0.4367,0.32816,0.2858,0.15752,1.72911,2.10025,0.01863,0.00048145,0.00048145,0.00048145
118,2343.88,1.66631,1.92483,0.01221,0.44431,0.30401,0.28592,0.15794,1.74849,2.1671,0.01903,0.000480213,0.000480213,0.000480213
119,2364.55,1.72101,1.98211,0.01253,0.47195,0.29639,0.29575,0.16365,1.741,2.09889,0.01877,0.000478975,0.000478975,0.000478975
120,2384.82,1.69805,1.96463,0.01249,0.45453,0.28684,0.28577,0.15899,1.76131,2.18091,0.01917,0.000477738,0.000477738,0.000477738
121,2403.69,1.68781,1.93437,0.01278,0.42492,0.29884,0.28016,0.15638,1.73952,2.1236,0.01879,0.0004765,0.0004765,0.0004765
122,2421.8,1.68403,1.92675,0.01236,0.4555,0.29649,0.28415,0.15876,1.72068,2.10096,0.01859,0.000475263,0.000475263,0.000475263
123,2442.22,1.6784,1.89562,0.01283,0.43944,0.33524,0.28762,0.16236,1.71574,2.10451,0.01836,0.000474025,0.000474025,0.000474025
124,2461.82,1.67155,1.88202,0.01241,0.44087,0.31568,0.29507,0.16547,1.73931,2.09858,0.01864,0.000472788,0.000472788,0.000472788
125,2480.85,1.67291,1.86925,0.0119,0.44255,0.30714,0.29182,0.16366,1.72028,2.12932,0.01837,0.00047155,0.00047155,0.00047155
126,2502.38,1.65128,1.84577,0.01237,0.46358,0.29575,0.28896,0.1655,1.74241,2.17086,0.01869,0.000470312,0.000470312,0.000470312
127,2523.07,1.67515,1.90137,0.01226,0.4456,0.29677,0.28127,0.1612,1.71518,2.08371,0.01832,0.000469075,0.000469075,0.000469075
128,2541.64,1.65431,1.86944,0.01253,0.45758,0.31296,0.29052,0.16556,1.73164,2.15156,0.01855,0.000467837,0.000467837,0.000467837
129,2562.97,1.64527,1.84909,0.01253,0.37095,0.31485,0.28733,0.16176,1.723,2.14938,0.01852,0.0004666,0.0004666,0.0004666
130,2584.22,1.67795,1.86751,0.01255,0.44257,0.31821,0.29503,0.16534,1.74446,2.12842,0.01892,0.000465363,0.000465363,0.000465363
131,2603.63,1.65853,1.82574,0.01263,0.47561,0.32352,0.29997,0.16859,1.72904,2.10249,0.01856,0.000464125,0.000464125,0.000464125
132,2624.13,1.64995,1.83647,0.01256,0.45325,0.31128,0.29165,0.16292,1.73453,2.08745,0.01854,0.000462887,0.000462887,0.000462887
133,2644.68,1.68767,1.89084,0.01246,0.45293,0.31777,0.28885,0.16295,1.74169,2.17181,0.01897,0.00046165,0.00046165,0.00046165
134,2664.56,1.63553,1.79937,0.01246,0.46801,0.30014,0.29085,0.16058,1.75177,2.10422,0.01886,0.000460413,0.000460413,0.000460413
135,2684.17,1.64415,1.81258,0.01201,0.34676,0.32613,0.29767,0.16851,1.72121,2.08788,0.01851,0.000459175,0.000459175,0.000459175
136,2705.23,1.63264,1.80162,0.01161,0.35439,0.32382,0.29343,0.16331,1.71304,2.09878,0.01837,0.000457938,0.000457938,0.000457938
137,2722.27,1.64983,1.79563,0.01161,0.47058,0.29931,0.29132,0.16562,1.73403,2.1647,0.01879,0.0004567,0.0004567,0.0004567
138,2740.29,1.62491,1.76643,0.01202,0.47067,0.31164,0.29271,0.16498,1.74873,2.06091,0.01869,0.000455462,0.000455462,0.000455462
139,2761.55,1.65815,1.82989,0.01228,0.45833,0.31951,0.30195,0.17334,1.71512,2.10783,0.01852,0.000454225,0.000454225,0.000454225
140,2782.29,1.63546,1.79241,0.01196,0.43203,0.33789,0.31347,0.17584,1.72581,2.05839,0.01861,0.000452987,0.000452987,0.000452987
141,2801.11,1.60833,1.76961,0.01173,0.47256,0.29852,0.30346,0.17172,1.73188,2.1312,0.0186,0.00045175,0.00045175,0.00045175
142,2822.9,1.6283,1.74935,0.01196,0.49877,0.34725,0.3146,0.17573,1.72269,2.08076,0.01859,0.000450513,0.000450513,0.000450513
143,2843.53,1.60955,1.75402,0.01221,0.47484,0.32389,0.30698,0.17421,1.72186,2.0939,0.01841,0.000449275,0.000449275,0.000449275
144,2862.4,1.63563,1.75524,0.01215,0.46113,0.332,0.31273,0.17397,1.73598,2.07551,0.0187,0.000448037,0.000448037,0.000448037
145,2882.99,1.6653,1.80927,0.01199,0.368,0.34317,0.299,0.16827,1.73108,2.11818,0.01851,0.0004468,0.0004468,0.0004468
146,2903.74,1.61215,1.75656,0.0121,0.47246,0.32095,0.30746,0.17235,1.71829,2.07225,0.01836,0.000445562,0.000445562,0.000445562
147,2923.41,1.59708,1.74163,0.01209,0.48015,0.32412,0.30647,0.172,1.72319,2.10669,0.01855,0.000444325,0.000444325,0.000444325
148,2943.67,1.61953,1.74465,0.01191,0.39051,0.33354,0.30673,0.17467,1.7248,2.11002,0.0185,0.000443088,0.000443088,0.000443088
149,2964.71,1.60741,1.72008,0.01188,0.41296,0.3111,0.30823,0.17443,1.71789,2.10543,0.01859,0.00044185,0.00044185,0.00044185
150,2985.11,1.60747,1.71244,0.01212,0.39001,0.32375,0.30357,0.1712,1.73801,2.08381,0.01872,0.000440612,0.000440612,0.000440612
151,3004.3,1.63421,1.73712,0.01204,0.48928,0.32654,0.31607,0.17953,1.71854,2.09615,0.01865,0.000439375,0.000439375,0.000439375
152,3024.41,1.59404,1.67573,0.01165,0.49395,0.31074,0.30204,0.17088,1.71867,2.15377,0.01846,0.000438138,0.000438138,0.000438138
153,3044.02,1.59036,1.68912,0.01194,0.37038,0.32053,0.29904,0.16865,1.74278,2.10482,0.01874,0.0004369,0.0004369,0.0004369
154,3063.05,1.60352,1.73062,0.01206,0.38519,0.32478,0.30851,0.175,1.7259,2.10688,0.01855,0.000435662,0.000435662,0.000435662
155,3084,1.57737,1.67433,0.01175,0.38298,0.31534,0.30042,0.16965,1.73231,2.11683,0.01842,0.000434425,0.000434425,0.000434425
156,3105.45,1.58392,1.67885,0.01141,0.43225,0.33207,0.30118,0.17354,1.70839,2.07872,0.01826,0.000433187,0.000433187,0.000433187
157,3125.41,1.5981,1.67221,0.01147,0.36689,0.332,0.30515,0.17484,1.71588,2.07382,0.01851,0.00043195,0.00043195,0.00043195
158,3144.56,1.58221,1.64213,0.01132,0.37364,0.34687,0.30121,0.17115,1.72124,2.11231,0.0186,0.000430712,0.000430712,0.000430712
159,3166.06,1.59797,1.64787,0.01143,0.37405,0.31775,0.305,0.17416,1.70898,2.0984,0.01835,0.000429475,0.000429475,0.000429475
160,3187.03,1.6016,1.64686,0.0116,0.39989,0.32308,0.30672,0.17452,1.72145,2.11348,0.01844,0.000428237,0.000428237,0.000428237
161,3205.1,1.61236,1.66796,0.0117,0.49832,0.29647,0.3116,0.17835,1.72776,2.11802,0.0187,0.000427,0.000427,0.000427
162,3226.57,1.56421,1.65607,0.01183,0.38425,0.3168,0.3038,0.17607,1.71208,2.10569,0.01841,0.000425762,0.000425762,0.000425762
163,3247.52,1.5794,1.64022,0.01175,0.36934,0.34144,0.30209,0.17252,1.71352,2.10518,0.01855,0.000424525,0.000424525,0.000424525
164,3266.61,1.56346,1.65741,0.01181,0.38854,0.30643,0.30827,0.17678,1.71614,2.12725,0.01843,0.000423288,0.000423288,0.000423288
165,3287.3,1.59095,1.6645,0.01165,0.45508,0.30527,0.28967,0.16523,1.74502,2.08638,0.01866,0.00042205,0.00042205,0.00042205
166,3308.45,1.5929,1.65801,0.01137,0.36764,0.32299,0.30573,0.17329,1.72407,2.07686,0.01857,0.000420812,0.000420812,0.000420812
167,3326.36,1.57666,1.60557,0.01147,0.40085,0.31141,0.30491,0.17542,1.71236,2.07787,0.01829,0.000419575,0.000419575,0.000419575
168,3343.95,1.56213,1.61592,0.01148,0.37634,0.33903,0.31487,0.17884,1.72411,2.1064,0.01857,0.000418337,0.000418337,0.000418337
169,3365.34,1.58768,1.62091,0.01177,0.38317,0.33253,0.309,0.17407,1.74294,2.13769,0.0189,0.0004171,0.0004171,0.0004171
170,3385.58,1.55414,1.61925,0.01138,0.42613,0.31795,0.32116,0.18487,1.71901,2.09704,0.01852,0.000415862,0.000415862,0.000415862
171,3404.28,1.56246,1.58438,0.01104,0.38524,0.31988,0.31004,0.18028,1.7178,2.08943,0.01834,0.000414625,0.000414625,0.000414625
172,3425.82,1.55523,1.60134,0.01157,0.39005,0.32932,0.30687,0.17476,1.729,2.10147,0.01855,0.000413387,0.000413387,0.000413387
173,3446.55,1.5488,1.57374,0.01147,0.3994,0.32928,0.31755,0.18451,1.70806,2.09539,0.01822,0.00041215,0.00041215,0.00041215
174,3465.33,1.58356,1.58769,0.01101,0.39347,0.31949,0.31125,0.178,1.71179,2.09003,0.01843,0.000410913,0.000410913,0.000410913
175,3486.51,1.53708,1.55541,0.01108,0.36566,0.33178,0.3141,0.17799,1.71308,2.15172,0.01827,0.000409675,0.000409675,0.000409675
176,3507.79,1.55813,1.57662,0.01103,0.40759,0.32963,0.31551,0.18008,1.70762,2.06737,0.01825,0.000408438,0.000408438,0.000408438
177,3526.66,1.52681,1.55323,0.01107,0.41414,0.31788,0.32116,0.18478,1.69822,2.05641,0.0182,0.0004072,0.0004072,0.0004072
178,3546.85,1.59571,1.61177,0.01183,0.40657,0.31808,0.31167,0.17757,1.74461,2.07987,0.01883,0.000405963,0.000405963,0.000405963
179,3568.54,1.54491,1.56262,0.01125,0.35658,0.35523,0.31995,0.17957,1.72015,2.05479,0.0184,0.000404725,0.000404725,0.000404725
180,3588.22,1.53506,1.54709,0.01099,0.40416,0.33997,0.32621,0.18542,1.71943,2.08598,0.0184,0.000403488,0.000403488,0.000403488
181,3607.03,1.54076,1.5926,0.01137,0.38011,0.3375,0.32086,0.18134,1.71287,2.09184,0.01835,0.00040225,0.00040225,0.00040225
182,3627.77,1.54244,1.54348,0.01108,0.42683,0.33331,0.33,0.1873,1.70492,2.1032,0.01828,0.000401012,0.000401012,0.000401012
183,3646.92,1.51798,1.56014,0.01096,0.438,0.31466,0.3159,0.17856,1.72521,2.08205,0.01846,0.000399775,0.000399775,0.000399775
184,3665.78,1.51882,1.53757,0.0108,0.39354,0.33756,0.32229,0.18621,1.69855,2.11171,0.01816,0.000398538,0.000398538,0.000398538
