epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,2606,0.89363,1.38026,0.01136,0.6514,0.5445,0.58038,0.41192,1.05447,1.51886,0.01987,0.000393056,0.000393056,0.000393056
31,2686.79,0.90237,1.38525,0.01158,0.6538,0.53508,0.58421,0.41733,1.0454,1.5168,0.01951,0.00039223,0.00039223,0.00039223
32,2776.93,0.89681,1.37729,0.01168,0.64536,0.54359,0.578,0.40913,1.06083,1.49454,0.01989,0.000391405,0.000391405,0.000391405
33,2867.94,0.90242,1.38601,0.01164,0.65635,0.54168,0.58304,0.41333,1.05223,1.52967,0.01971,0.000390579,0.000390579,0.000390579
34,2959.02,0.87153,1.34315,0.01117,0.64601,0.54612,0.57957,0.41095,1.05889,1.51023,0.01972,0.000389753,0.000389753,0.000389753
35,3051.75,0.86062,1.27484,0.01124,0.65294,0.54629,0.58701,0.41756,1.06248,1.49398,0.01981,0.000388928,0.000388928,0.000388928
36,3142.59,0.8882,1.26599,0.01113,0.66992,0.54828,0.59135,0.42039,1.07101,1.50122,0.02013,0.000388102,0.000388102,0.000388102
37,3235.16,0.88242,1.2646,0.01125,0.66304,0.54375,0.5874,0.41442,1.08886,1.52295,0.02088,0.000387276,0.000387276,0.000387276
38,3323.05,0.87899,1.22471,0.01118,0.66826,0.54587,0.59251,0.4244,1.06044,1.51063,0.01982,0.000386451,0.000386451,0.000386451
39,3402.74,0.85172,1.21869,0.01107,0.68036,0.5594,0.60168,0.42497,1.07189,1.48487,0.02045,0.000385625,0.000385625,0.000385625
40,3492.32,0.87674,1.21034,0.01115,0.66934,0.55124,0.5961,0.42013,1.06957,1.50312,0.02017,0.000384799,0.000384799,0.000384799
41,3583.81,0.88352,1.18473,0.01126,0.65981,0.56591,0.60304,0.42672,1.08435,1.48751,0.02057,0.000383974,0.000383974,0.000383974
42,3675.61,0.87229,1.15351,0.01101,0.6608,0.55609,0.59413,0.41936,1.07645,1.49042,0.02066,0.000383148,0.000383148,0.000383148
43,3765.37,0.86692,1.17733,0.01091,0.66904,0.55143,0.58693,0.41578,1.07458,1.51858,0.01993,0.000382322,0.000382322,0.000382322
44,3856.42,0.85699,1.14282,0.01112,0.66119,0.56092,0.60036,0.42499,1.07877,1.48561,0.02036,0.000381497,0.000381497,0.000381497
45,3948.67,0.86269,1.09207,0.01098,0.67771,0.56168,0.60476,0.42667,1.08195,1.49328,0.02057,0.000380671,0.000380671,0.000380671
46,4033.99,0.84878,1.11962,0.01082,0.6797,0.55044,0.5987,0.42554,1.0781,1.49555,0.02032,0.000379845,0.000379845,0.000379845
47,4116.95,0.84642,1.12799,0.01094,0.67409,0.55429,0.59833,0.42418,1.07904,1.53977,0.02045,0.00037902,0.00037902,0.00037902
48,4206.87,0.85118,1.1046,0.01079,0.67048,0.53784,0.58546,0.4184,1.07734,1.54561,0.02034,0.000378194,0.000378194,0.000378194
49,4297.94,0.84935,1.10388,0.01076,0.66941,0.54693,0.59196,0.41979,1.08691,1.52096,0.02064,0.000377368,0.000377368,0.000377368
50,4389.29,0.854,1.05223,0.0104,0.66749,0.55754,0.5958,0.42448,1.08769,1.50955,0.0206,0.000376543,0.000376543,0.000376543
51,4480.09,0.85308,1.0739,0.01105,0.67471,0.56157,0.60154,0.42759,1.07853,1.50193,0.02031,0.000375717,0.000375717,0.000375717
52,4572.49,0.82102,1.03074,0.01058,0.68377,0.56317,0.60613,0.42828,1.07879,1.49009,0.02043,0.000374891,0.000374891,0.000374891
53,4664.39,0.83014,1.01826,0.01041,0.66391,0.54562,0.58844,0.41484,1.11034,1.53926,0.021,0.000374066,0.000374066,0.000374066
54,4753.87,0.8234,1.00008,0.01067,0.67775,0.55491,0.5968,0.42218,1.08017,1.53628,0.02011,0.00037324,0.00037324,0.00037324
55,4832.91,0.81698,1.00808,0.01038,0.67488,0.56053,0.60296,0.42596,1.0837,1.50061,0.02033,0.000372414,0.000372414,0.000372414
56,4923.24,0.85894,1.02694,0.01069,0.69772,0.55637,0.60357,0.42686,1.10557,1.50598,0.02074,0.000371589,0.000371589,0.000371589
57,5014.37,0.82817,0.97752,0.01065,0.66849,0.5599,0.59444,0.4216,1.10057,1.53102,0.0209,0.000370763,0.000370763,0.000370763
58,5104.71,0.83855,0.97124,0.01046,0.66989,0.56337,0.6055,0.43072,1.10551,1.49653,0.02118,0.000369937,0.000369937,0.000369937
59,5195.85,0.81355,0.95087,0.01026,0.676,0.5601,0.59635,0.42412,1.09692,1.50996,0.02069,0.000369112,0.000369112,0.000369112
60,5286.79,0.83968,0.97298,0.01066,0.6865,0.55998,0.61062,0.434,1.09771,1.51232,0.02082,0.000368286,0.000368286,0.000368286
61,5378.95,0.80162,0.94603,0.01016,0.694,0.55119,0.61027,0.43402,1.09543,1.51363,0.02065,0.00036746,0.00036746,0.00036746
62,5463.76,0.79462,0.95417,0.01028,0.68634,0.55935,0.60288,0.42613,1.09485,1.53075,0.02067,0.000366635,0.000366635,0.000366635
63,5546.53,0.80405,0.92259,0.01019,0.6882,0.55889,0.60842,0.43223,1.10086,1.52877,0.02092,0.000365809,0.000365809,0.000365809
64,5635.75,0.81009,0.95144,0.01028,0.6915,0.56167,0.60637,0.42933,1.11312,1.52612,0.02134,0.000364983,0.000364983,0.000364983
65,5726.82,0.81449,0.93648,0.01027,0.69722,0.56315,0.60702,0.42217,1.12579,1.54518,0.02165,0.000364158,0.000364158,0.000364158
66,5819.32,0.82118,0.91251,0.01053,0.68839,0.56205,0.60767,0.43264,1.09314,1.49609,0.0205,0.000363332,0.000363332,0.000363332
67,5910.77,0.8226,0.91723,0.01028,0.67921,0.55549,0.59767,0.42393,1.12857,1.62661,0.02171,0.000362506,0.000362506,0.000362506
68,6001.93,0.82941,0.92269,0.01023,0.67004,0.5557,0.59019,0.41485,1.11856,1.59405,0.02122,0.000361681,0.000361681,0.000361681
69,6094.34,0.80622,0.89799,0.01055,0.68616,0.55776,0.60331,0.42788,1.10236,1.53304,0.02086,0.000360855,0.000360855,0.000360855
70,6178.12,0.80773,0.88596,0.01006,0.68673,0.55722,0.60035,0.42302,1.13345,1.55341,0.02171,0.000360029,0.000360029,0.000360029
71,6261.22,0.81382,0.88505,0.01027,0.68565,0.55455,0.60121,0.42017,1.13231,1.57505,0.02198,0.000359204,0.000359204,0.000359204
72,6350.48,0.80693,0.87843,0.01038,0.7038,0.54729,0.60686,0.42655,1.11732,1.58282,0.02137,0.000358378,0.000358378,0.000358378
73,6440.95,0.82169,0.90478,0.01062,0.68271,0.56914,0.60881,0.42836,1.12125,1.54789,0.02125,0.000357552,0.000357552,0.000357552
74,6532.67,0.78053,0.84432,0.01002,0.68753,0.56795,0.61088,0.43294,1.11774,1.54213,0.02116,0.000356727,0.000356727,0.000356727
75,6622.38,0.79269,0.83986,0.0099,0.69174,0.5635,0.60684,0.43142,1.10901,1.54579,0.02092,0.000355901,0.000355901,0.000355901
76,6714.04,0.79106,0.84395,0.00959,0.69984,0.5425,0.59969,0.42739,1.11011,1.59943,0.02107,0.000355076,0.000355076,0.000355076
77,6802.67,0.78419,0.84246,0.00947,0.68502,0.56643,0.60777,0.42993,1.11605,1.57314,0.02101,0.00035425,0.00035425,0.00035425
78,6882.01,0.80603,0.84195,0.01002,0.68584,0.54213,0.59086,0.41717,1.12077,1.61178,0.02136,0.000353424,0.000353424,0.000353424
79,6970.3,0.79228,0.82448,0.00975,0.67961,0.55079,0.59763,0.426,1.11654,1.58338,0.02125,0.000352599,0.000352599,0.000352599
80,7059.41,0.79526,0.8173,0.00986,0.689,0.54287,0.59692,0.41952,1.13002,1.58466,0.02161,0.000351773,0.000351773,0.000351773
81,7151.31,0.79477,0.83675,0.00976,0.69115,0.54654,0.60058,0.42807,1.13134,1.63525,0.0215,0.000350947,0.000350947,0.000350947
82,7241.99,0.76281,0.78877,0.00907,0.70464,0.53645,0.59439,0.42128,1.13429,1.64911,0.02158,0.000350122,0.000350122,0.000350122
83,7332.73,0.78828,0.83365,0.00985,0.69361,0.55931,0.61052,0.43175,1.11289,1.5622,0.0211,0.000349296,0.000349296,0.000349296
84,7425.19,0.78853,0.8349,0.00992,0.68297,0.57213,0.60939,0.43198,1.13054,1.57499,0.02167,0.00034847,0.00034847,0.00034847
85,7510.63,0.77332,0.80029,0.00956,0.68832,0.55968,0.60469,0.43018,1.11198,1.56447,0.02109,0.000347645,0.000347645,0.000347645
86,7592.59,0.77394,0.80562,0.00954,0.6939,0.53722,0.58284,0.41249,1.12013,1.69435,0.02154,0.000346819,0.000346819,0.000346819
87,7681.44,0.75907,0.80356,0.00967,0.70787,0.55861,0.60662,0.4278,1.13382,1.57484,0.02161,0.000345993,0.000345993,0.000345993
88,7771.26,0.7649,0.80945,0.00971,0.69319,0.54749,0.60213,0.4249,1.13375,1.60167,0.02158,0.000345168,0.000345168,0.000345168
89,7862.34,0.76891,0.78937,0.00958,0.69164,0.54413,0.59781,0.42224,1.12074,1.62416,0.02127,0.000344342,0.000344342,0.000344342
90,7952.72,0.7592,0.75698,0.00954,0.70466,0.5593,0.60848,0.43167,1.1308,1.58829,0.02154,0.000343516,0.000343516,0.000343516
91,8044.07,0.77028,0.78667,0.00954,0.7007,0.55857,0.6083,0.4289,1.12513,1.56554,0.0214,0.000342691,0.000342691,0.000342691
92,8135.69,0.75763,0.76053,0.00929,0.69383,0.54914,0.60005,0.42546,1.13613,1.64435,0.0217,0.000341865,0.000341865,0.000341865
93,8218.95,0.7586,0.77802,0.00978,0.67568,0.55014,0.59117,0.42153,1.13339,1.67309,0.02169,0.000341039,0.000341039,0.000341039
94,8302.37,0.76031,0.76517,0.00911,0.70896,0.53645,0.59644,0.42531,1.1319,1.66043,0.02161,0.000340214,0.000340214,0.000340214
95,8391.51,0.77199,0.78366,0.00941,0.69044,0.54713,0.59398,0.42185,1.13328,1.60696,0.02171,0.000339388,0.000339388,0.000339388
96,8483.34,0.75722,0.77167,0.00955,0.70038,0.54794,0.59655,0.42466,1.13882,1.66329,0.02184,0.000338562,0.000338562,0.000338562
97,8573.63,0.7599,0.77071,0.00941,0.70939,0.55611,0.6074,0.42844,1.1355,1.58189,0.02171,0.000337737,0.000337737,0.000337737
98,8664.84,0.75086,0.75128,0.00953,0.6952,0.55237,0.60561,0.42809,1.13875,1.58576,0.02187,0.000336911,0.000336911,0.000336911
99,8756.86,0.74089,0.76965,0.00914,0.68113,0.57215,0.60578,0.42898,1.13992,1.59608,0.02184,0.000336085,0.000336085,0.000336085
100,8845.79,0.76551,0.74729,0.00937,0.71608,0.54565,0.60887,0.43338,1.13657,1.6242,0.02178,0.00033526,0.00033526,0.00033526
101,8928,0.74284,0.73474,0.00943,0.69399,0.55571,0.60676,0.43143,1.1337,1.60883,0.02158,0.000334434,0.000334434,0.000334434
102,9013.73,0.762,0.74374,0.00931,0.69351,0.54558,0.59622,0.42541,1.14054,1.69659,0.02189,0.000333608,0.000333608,0.000333608
103,9104.41,0.74538,0.71932,0.00903,0.7086,0.54,0.59692,0.42502,1.13454,1.66934,0.02162,0.000332783,0.000332783,0.000332783
104,9195.4,0.76076,0.75278,0.00994,0.70663,0.53736,0.59478,0.4224,1.13913,1.66682,0.02194,0.000331957,0.000331957,0.000331957
105,9285.82,0.73495,0.74079,0.00904,0.7118,0.5514,0.60826,0.43431,1.12556,1.61829,0.02139,0.000331131,0.000331131,0.000331131
106,9377.48,0.75356,0.74113,0.00937,0.67996,0.56638,0.60361,0.42715,1.14004,1.59942,0.0218,0.000330306,0.000330306,0.000330306
107,9467.56,0.76743,0.75023,0.00933,0.69508,0.55194,0.60227,0.42836,1.13924,1.65666,0.0217,0.00032948,0.00032948,0.00032948
108,9555.5,0.72222,0.73878,0.0095,0.69612,0.54806,0.59915,0.42503,1.13592,1.67802,0.02184,0.000328654,0.000328654,0.000328654
109,9636.84,0.73518,0.72225,0.00897,0.70142,0.54651,0.59585,0.42079,1.14769,1.63954,0.02222,0.000327829,0.000327829,0.000327829
110,9724.48,0.75075,0.73372,0.00892,0.69964,0.55184,0.60123,0.42884,1.14074,1.65221,0.02195,0.000327003,0.000327003,0.000327003
111,9816.07,0.73547,0.71517,0.00941,0.69516,0.53973,0.59443,0.42219,1.14803,1.70262,0.02207,0.000326177,0.000326177,0.000326177
112,9906.83,0.73484,0.70576,0.0088,0.69449,0.55694,0.60266,0.4271,1.15397,1.68385,0.02225,0.000325352,0.000325352,0.000325352
113,9998.07,0.71833,0.71825,0.00892,0.69614,0.546,0.59724,0.42628,1.15134,1.66046,0.02204,0.000324526,0.000324526,0.000324526
114,10088.9,0.74348,0.69377,0.00935,0.71173,0.53451,0.59749,0.42457,1.1593,1.70899,0.02226,0.0003237,0.0003237,0.0003237
115,10178.4,0.71862,0.68158,0.00883,0.71522,0.55173,0.61087,0.43283,1.16335,1.66277,0.02246,0.000322875,0.000322875,0.000322875
116,10263.8,0.72764,0.69932,0.00903,0.71634,0.54982,0.61172,0.43417,1.15583,1.64192,0.02228,0.000322049,0.000322049,0.000322049
117,10344.9,0.71133,0.69354,0.00898,0.7189,0.54852,0.60854,0.43202,1.16967,1.70292,0.02261,0.000321223,0.000321223,0.000321223
118,10434.6,0.71597,0.65698,0.00902,0.6993,0.56069,0.60875,0.43172,1.1665,1.65027,0.02262,0.000320398,0.000320398,0.000320398
119,10524.6,0.73798,0.71021,0.00918,0.7117,0.55269,0.61129,0.43349,1.14749,1.62339,0.02186,0.000319572,0.000319572,0.000319572
120,10614.9,0.71974,0.66471,0.00928,0.69667,0.55223,0.60299,0.43272,1.13467,1.65236,0.02154,0.000318746,0.000318746,0.000318746
121,10706.2,0.72669,0.6714,0.00888,0.70109,0.55236,0.60227,0.43032,1.14594,1.67128,0.02185,0.000317921,0.000317921,0.000317921
122,10796.9,0.71799,0.67777,0.00896,0.69106,0.56524,0.61227,0.43889,1.14441,1.66196,0.02171,0.000317095,0.000317095,0.000317095
123,10890.2,0.72718,0.71313,0.00926,0.69643,0.5477,0.59663,0.4239,1.16121,1.68537,0.02236,0.000316269,0.000316269,0.000316269
124,10973.5,0.71745,0.67835,0.00905,0.71381,0.53391,0.59971,0.43166,1.15072,1.71176,0.02203,0.000315444,0.000315444,0.000315444
125,11057.7,0.72485,0.68116,0.00883,0.72102,0.55613,0.6128,0.43837,1.15285,1.64527,0.02214,0.000314618,0.000314618,0.000314618
126,11147.3,0.71334,0.67361,0.00872,0.69796,0.55081,0.60256,0.43037,1.14733,1.69655,0.02186,0.000313792,0.000313792,0.000313792
127,11237.2,0.69505,0.64057,0.00867,0.7084,0.54105,0.59603,0.42794,1.14304,1.72459,0.02176,0.000312967,0.000312967,0.000312967
128,11327.9,0.68837,0.64403,0.00827,0.69681,0.55036,0.60033,0.43254,1.14219,1.67466,0.02172,0.000312141,0.000312141,0.000312141
129,11417.4,0.71723,0.66572,0.00938,0.71131,0.54373,0.59509,0.42435,1.16435,1.68441,0.02235,0.000311316,0.000311316,0.000311316
130,11508.6,0.70818,0.66016,0.00874,0.71542,0.54824,0.60384,0.43071,1.15358,1.67661,0.02215,0.00031049,0.00031049,0.00031049
131,11598.4,0.72185,0.6613,0.00897,0.70004,0.55304,0.5996,0.4286,1.15917,1.71162,0.02215,0.000309664,0.000309664,0.000309664
132,11677.6,0.71609,0.66355,0.00882,0.71939,0.54387,0.59963,0.42623,1.16684,1.71431,0.02244,0.000308839,0.000308839,0.000308839
133,11765,0.69273,0.64311,0.00855,0.6846,0.56406,0.60267,0.42825,1.15724,1.63324,0.02221,0.000308013,0.000308013,0.000308013
134,11855.5,0.71437,0.67782,0.00868,0.6895,0.5402,0.58779,0.41921,1.17128,1.75061,0.02265,0.000307187,0.000307187,0.000307187
135,11945.4,0.69682,0.63811,0.00873,0.69223,0.53758,0.58977,0.42059,1.16522,1.74565,0.0225,0.000306362,0.000306362,0.000306362
136,12036.6,0.68659,0.65553,0.00863,0.70792,0.54912,0.6023,0.43337,1.15218,1.6766,0.02202,0.000305536,0.000305536,0.000305536
137,12126.9,0.70443,0.6407,0.00871,0.703,0.54392,0.59915,0.43162,1.16166,1.77861,0.02222,0.00030471,0.00030471,0.00030471
138,12218.6,0.70912,0.66863,0.00861,0.7253,0.54334,0.60854,0.43431,1.15412,1.70815,0.02221,0.000303885,0.000303885,0.000303885
139,12301.8,0.69102,0.6418,0.00872,0.70455,0.55047,0.60503,0.43196,1.16035,1.70805,0.02232,0.000303059,0.000303059,0.000303059
140,12384.1,0.7088,0.64386,0.00847,0.7012,0.55415,0.60141,0.42645,1.15584,1.67344,0.02226,0.000302233,0.000302233,0.000302233
141,12473.5,0.69393,0.63422,0.0085,0.72349,0.54244,0.60317,0.4302,1.16536,1.73001,0.02241,0.000301408,0.000301408,0.000301408
142,12563.2,0.68966,0.64073,0.00848,0.69492,0.54381,0.59606,0.42592,1.15933,1.72065,0.02215,0.000300582,0.000300582,0.000300582
143,12653.8,0.6867,0.62475,0.00862,0.71566,0.54368,0.60416,0.43532,1.15253,1.68979,0.02184,0.000299756,0.000299756,0.000299756
144,12744.4,0.70165,0.6422,0.00846,0.70912,0.55343,0.60684,0.43673,1.15701,1.68151,0.02195,0.000298931,0.000298931,0.000298931
145,12836.1,0.68537,0.61625,0.00865,0.69427,0.5587,0.6022,0.43288,1.16597,1.70249,0.02225,0.000298105,0.000298105,0.000298105
146,12926.7,0.71432,0.66892,0.00882,0.70855,0.55402,0.60537,0.43674,1.16547,1.71878,0.02229,0.000297279,0.000297279,0.000297279
147,13006.2,0.69735,0.63527,0.00868,0.72584,0.55106,0.61496,0.43978,1.16217,1.69677,0.02222,0.000296454,0.000296454,0.000296454
148,13091.9,0.69897,0.61222,0.00834,0.72023,0.55862,0.61627,0.44264,1.1618,1.67503,0.02213,0.000295628,0.000295628,0.000295628
149,13180.4,0.69686,0.64711,0.00873,0.70911,0.55738,0.61185,0.4365,1.17394,1.72419,0.02263,0.000294802,0.000294802,0.000294802
150,13269.5,0.68335,0.63084,0.00856,0.71851,0.54694,0.60379,0.42995,1.18124,1.71601,0.02265,0.000293977,0.000293977,0.000293977
151,13359.6,0.67736,0.6186,0.00886,0.72133,0.55114,0.60599,0.43296,1.17852,1.71612,0.02266,0.000293151,0.000293151,0.000293151
152,13449.9,0.6916,0.61457,0.00849,0.71332,0.56047,0.61453,0.43822,1.16507,1.67693,0.02231,0.000292325,0.000292325,0.000292325
153,13540.5,0.69432,0.60967,0.00908,0.6983,0.55886,0.60482,0.42798,1.1735,1.71756,0.02276,0.0002915,0.0002915,0.0002915
154,13619,0.67342,0.61514,0.00847,0.7069,0.55873,0.60863,0.43368,1.17523,1.71755,0.02262,0.000290674,0.000290674,0.000290674
155,13704.6,0.69365,0.63644,0.00827,0.72095,0.55071,0.61278,0.43746,1.1736,1.71593,0.02262,0.000289848,0.000289848,0.000289848
156,13794.5,0.67275,0.61103,0.00839,0.7163,0.54815,0.60861,0.43457,1.16709,1.72708,0.0224,0.000289023,0.000289023,0.000289023
157,13883.3,0.67351,0.61825,0.0083,0.72112,0.54184,0.60304,0.43205,1.16033,1.76747,0.02234,0.000288197,0.000288197,0.000288197
158,13974.4,0.67957,0.61178,0.00855,0.71567,0.54291,0.60163,0.42805,1.16465,1.76023,0.02251,0.000287371,0.000287371,0.000287371
159,14064.5,0.67429,0.60805,0.00826,0.70677,0.55382,0.60192,0.42613,1.16514,1.7165,0.0224,0.000286546,0.000286546,0.000286546
160,14156.2,0.68964,0.61413,0.0084,0.72411,0.54058,0.60409,0.43019,1.16721,1.76006,0.02233,0.00028572,0.00028572,0.00028572
161,14238.1,0.67475,0.58397,0.00857,0.71017,0.56515,0.61388,0.43433,1.17469,1.70086,0.0226,0.000284894,0.000284894,0.000284894
162,14321.1,0.67638,0.59297,0.00821,0.70444,0.56912,0.6178,0.4394,1.16101,1.69675,0.02229,0.000284069,0.000284069,0.000284069
163,14410.9,0.6495,0.5725,0.00792,0.70272,0.55327,0.60667,0.43257,1.18152,1.74742,0.02296,0.000283243,0.000283243,0.000283243
164,14501.7,0.65903,0.59167,0.00796,0.73031,0.54306,0.60874,0.43438,1.17619,1.7487,0.02262,0.000282417,0.000282417,0.000282417
165,14592.7,0.64729,0.58385,0.00791,0.72345,0.54283,0.60325,0.43463,1.17642,1.79694,0.02264,0.000281592,0.000281592,0.000281592
166,14683.7,0.68059,0.61337,0.00865,0.74953,0.53827,0.60937,0.43767,1.16731,1.75153,0.02225,0.000280766,0.000280766,0.000280766
167,14773.4,0.6611,0.60187,0.00842,0.73086,0.54854,0.61536,0.44071,1.16491,1.74706,0.02234,0.00027994,0.00027994,0.00027994
168,14860.5,0.66192,0.60708,0.00792,0.71262,0.55327,0.6121,0.43793,1.1683,1.71648,0.02238,0.000279115,0.000279115,0.000279115
169,14938.6,0.66833,0.56818,0.00819,0.71208,0.5478,0.60443,0.43347,1.17259,1.77682,0.02248,0.000278289,0.000278289,0.000278289
170,15027.5,0.66674,0.57067,0.00795,0.71264,0.54649,0.60224,0.42816,1.18208,1.76575,0.02278,0.000277463,0.000277463,0.000277463
171,15117.2,0.67234,0.57512,0.00797,0.70027,0.56762,0.61619,0.43829,1.17629,1.7165,0.02269,0.000276638,0.000276638,0.000276638
172,15206.9,0.63314,0.57482,0.00816,0.71408,0.55704,0.61425,0.43937,1.17281,1.76199,0.02255,0.000275812,0.000275812,0.000275812
173,15297.3,0.676,0.57734,0.00839,0.71631,0.54774,0.60662,0.43445,1.17509,1.76716,0.02267,0.000274986,0.000274986,0.000274986
174,15387.6,0.63232,0.54998,0.00783,0.72171,0.5561,0.61432,0.43989,1.16916,1.72997,0.02247,0.000274161,0.000274161,0.000274161
175,15477.3,0.66025,0.56735,0.00796,0.72213,0.55146,0.61438,0.43597,1.17816,1.73678,0.02276,0.000273335,0.000273335,0.000273335
176,15556.6,0.62559,0.53771,0.00791,0.70119,0.56342,0.61256,0.43649,1.17441,1.70835,0.02251,0.000272509,0.000272509,0.000272509
177,15642,0.66873,0.57718,0.00817,0.71851,0.54125,0.60002,0.43032,1.17406,1.81285,0.02255,0.000271684,0.000271684,0.000271684
178,15732.9,0.66242,0.56384,0.00806,0.71339,0.5452,0.60704,0.43589,1.1657,1.76882,0.02238,0.000270858,0.000270858,0.000270858
179,15821.8,0.64779,0.58442,0.00775,0.71473,0.54753,0.60774,0.43586,1.17271,1.74919,0.02254,0.000270033,0.000270033,0.000270033
180,15911.8,0.6509,0.55289,0.0082,0.71488,0.55278,0.60535,0.43519,1.17342,1.78387,0.02248,0.000269207,0.000269207,0.000269207
181,16002.6,0.63284,0.55872,0.00789,0.71044,0.55256,0.60849,0.43734,1.17704,1.77711,0.02263,0.000268381,0.000268381,0.000268381
182,16093.7,0.64281,0.54358,0.00775,0.71463,0.55027,0.61203,0.43947,1.18278,1.7607,0.02277,0.000267556,0.000267556,0.000267556
183,16176,0.65238,0.56318,0.00819,0.71588,0.55212,0.61145,0.43706,1.17767,1.73019,0.02259,0.00026673,0.00026673,0.00026673
184,16258.5,0.66184,0.55566,0.00833,0.73165,0.53888,0.60725,0.43287,1.18523,1.76348,0.02285,0.000265904,0.000265904,0.000265904
