epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,2486.02,1.48859,1.54256,0.01133,0.49478,0.37329,0.3621,0.20829,1.5888,1.8313,0.01681,0.00052105,0.00052105,0.00052105
86,2514.56,1.4764,1.52519,0.01127,0.40041,0.40161,0.37304,0.21919,1.57657,1.81562,0.01658,0.000519812,0.000519812,0.000519812
87,2544.62,1.48365,1.51489,0.0111,0.36381,0.38071,0.34762,0.2013,1.56855,1.89203,0.01664,0.000518575,0.000518575,0.000518575
88,2573.29,1.45886,1.48185,0.01088,0.37871,0.38824,0.35539,0.20922,1.55718,1.82812,0.01642,0.000517338,0.000517338,0.000517338
89,2602.2,1.463,1.4805,0.01081,0.42231,0.35233,0.36017,0.21135,1.59964,1.88433,0.01689,0.0005161,0.0005161,0.0005161
90,2631.74,1.45424,1.50013,0.01129,0.40863,0.36349,0.36231,0.2149,1.55732,1.83802,0.01626,0.000514862,0.000514862,0.000514862
91,2660.57,1.44363,1.49547,0.01021,0.41459,0.36661,0.37313,0.22339,1.54943,1.79616,0.01614,0.000513625,0.000513625,0.000513625
92,2690.38,1.44055,1.49309,0.01081,0.38514,0.36706,0.36085,0.21104,1.57103,1.84709,0.01673,0.000512388,0.000512388,0.000512388
93,2715.55,1.44362,1.42947,0.0109,0.38855,0.40766,0.36925,0.21475,1.55307,1.80825,0.01627,0.00051115,0.00051115,0.00051115
94,2745.46,1.46136,1.48532,0.01095,0.38608,0.39161,0.37444,0.22456,1.55329,1.79442,0.01629,0.000509913,0.000509913,0.000509913
95,2774.17,1.45541,1.4376,0.01071,0.428,0.40802,0.391,0.23355,1.56491,1.8587,0.01634,0.000508675,0.000508675,0.000508675
96,2803.64,1.44437,1.42367,0.01054,0.43375,0.40005,0.37587,0.22525,1.55166,1.83116,0.01628,0.000507438,0.000507438,0.000507438
97,2832.83,1.4495,1.41591,0.01063,0.4053,0.37454,0.36349,0.21462,1.54949,1.86333,0.0162,0.0005062,0.0005062,0.0005062
98,2862.05,1.42413,1.41601,0.01046,0.41818,0.37808,0.36943,0.21859,1.56853,1.82922,0.01648,0.000504963,0.000504963,0.000504963
99,2891.28,1.40984,1.38744,0.01044,0.44626,0.37553,0.37688,0.22725,1.56192,1.78859,0.01644,0.000503725,0.000503725,0.000503725
100,2920.23,1.4144,1.38425,0.01087,0.42688,0.39816,0.38662,0.23133,1.56241,1.78212,0.01628,0.000502487,0.000502487,0.000502487
101,2949.91,1.38047,1.35862,0.01038,0.48779,0.39087,0.40656,0.23767,1.55332,1.81636,0.01617,0.00050125,0.00050125,0.00050125
102,2978.15,1.3881,1.32533,0.01059,0.42172,0.39501,0.38852,0.23054,1.55337,1.76635,0.01618,0.000500013,0.000500013,0.000500013
103,3004.24,1.38562,1.33548,0.00984,0.41868,0.37583,0.37733,0.22831,1.5582,1.76512,0.0162,0.000498775,0.000498775,0.000498775
104,3033.18,1.3979,1.34567,0.01029,0.43282,0.41377,0.38629,0.22952,1.55242,1.79574,0.01608,0.000497537,0.000497537,0.000497537
105,3062.14,1.36699,1.29808,0.00975,0.40848,0.40108,0.37177,0.22241,1.5581,1.8,0.01622,0.0004963,0.0004963,0.0004963
106,3091.43,1.36868,1.31144,0.01012,0.48379,0.37601,0.39978,0.24166,1.54768,1.78023,0.01607,0.000495063,0.000495063,0.000495063
107,3119.8,1.37682,1.30004,0.00998,0.43167,0.39884,0.38429,0.23083,1.56837,1.78765,0.01622,0.000493825,0.000493825,0.000493825
108,3149.74,1.38208,1.30501,0.01003,0.42412,0.43241,0.39302,0.23824,1.54929,1.81322,0.01611,0.000492588,0.000492588,0.000492588
109,3177.98,1.37366,1.29214,0.01001,0.42537,0.3786,0.37607,0.22712,1.56016,1.92191,0.01633,0.00049135,0.00049135,0.00049135
110,3207.5,1.35427,1.27329,0.0101,0.44633,0.38874,0.38138,0.22887,1.56075,1.77186,0.01622,0.000490112,0.000490112,0.000490112
111,3236.24,1.41401,1.33005,0.01062,0.43453,0.38381,0.38399,0.22842,1.55541,1.82047,0.01632,0.000488875,0.000488875,0.000488875
112,3264.76,1.38598,1.24818,0.01008,0.45385,0.39304,0.38849,0.23068,1.59236,1.78059,0.01653,0.000487638,0.000487638,0.000487638
113,3294.45,1.3257,1.22772,0.00989,0.5296,0.40357,0.39631,0.23829,1.5457,1.78226,0.01614,0.0004864,0.0004864,0.0004864
114,3319.7,1.33413,1.23573,0.00951,0.44316,0.41912,0.38698,0.23488,1.54482,1.82915,0.01613,0.000485163,0.000485163,0.000485163
115,3349.54,1.36465,1.26609,0.01,0.44933,0.38646,0.4061,0.24187,1.54685,1.7872,0.01607,0.000483925,0.000483925,0.000483925
116,3377.94,1.35837,1.26665,0.01004,0.55739,0.39553,0.39992,0.23686,1.54927,1.80522,0.01602,0.000482687,0.000482687,0.000482687
117,3407.65,1.35196,1.23641,0.00992,0.44661,0.4091,0.39461,0.2374,1.55274,1.79768,0.01602,0.00048145,0.00048145,0.00048145
118,3436.28,1.31931,1.22237,0.00969,0.42649,0.45528,0.41087,0.24153,1.54521,1.79099,0.01595,0.000480213,0.000480213,0.000480213
119,3465.29,1.3389,1.25617,0.01002,0.46682,0.44994,0.39334,0.22529,1.5782,1.84008,0.01626,0.000478975,0.000478975,0.000478975
120,3494.33,1.33218,1.21791,0.00957,0.43496,0.44266,0.41683,0.24447,1.54976,1.77684,0.01611,0.000477738,0.000477738,0.000477738
121,3523.34,1.31289,1.19356,0.00968,0.54666,0.38504,0.40325,0.24268,1.54692,1.82423,0.01601,0.0004765,0.0004765,0.0004765
122,3553.43,1.31163,1.18216,0.00925,0.46148,0.41507,0.39518,0.23756,1.54449,1.80064,0.01594,0.000475263,0.000475263,0.000475263
123,3581.88,1.33862,1.19572,0.00959,0.55956,0.3638,0.39349,0.23562,1.5588,1.81971,0.01608,0.000474025,0.000474025,0.000474025
124,3608.09,1.31825,1.1749,0.00964,0.53251,0.37063,0.41326,0.23893,1.55962,1.78272,0.01628,0.000472788,0.000472788,0.000472788
125,3636.93,1.299,1.14397,0.00923,0.43126,0.41075,0.38519,0.23126,1.5536,1.82008,0.01614,0.00047155,0.00047155,0.00047155
126,3666.23,1.31371,1.17122,0.0097,0.52301,0.41186,0.38516,0.22752,1.59852,1.84937,0.01692,0.000470312,0.000470312,0.000470312
