epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,194.472,3.36992,6.02992,0.03835,0.00161,0.06411,0.00092,0.00022,3.16515,4.03528,0.03951,0.00997041,0.00332347,0.00997041,0.00332347,0.00997041,0.00332347,0.00997041,0.00332347
