epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,12718.2,1.50748,2.4307,0.02285,0.23543,0.21222,0.15874,0.08218,1.75712,2.78537,0.03814,0.000345993,0.000345993,0.000345993
88,12863.9,1.53375,2.43114,0.02297,0.25328,0.21084,0.15912,0.08182,1.74082,2.79118,0.03793,0.000345168,0.000345168,0.000345168
89,13009.7,1.53035,2.46686,0.02236,0.23801,0.22009,0.16136,0.08357,1.74292,2.7466,0.03791,0.000344342,0.000344342,0.000344342
90,13155.7,1.5039,2.38126,0.0216,0.23918,0.22146,0.162,0.08472,1.73308,2.7786,0.03783,0.000343516,0.000343516,0.000343516
91,13301.6,1.50569,2.42065,0.02236,0.24354,0.2361,0.16927,0.08779,1.72001,2.75298,0.0372,0.000342691,0.000342691,0.000342691
92,13447.6,1.50468,2.37123,0.02194,0.24372,0.23506,0.17049,0.09067,1.71052,2.75051,0.0367,0.000341865,0.000341865,0.000341865
93,13593.6,1.47929,2.31572,0.02177,0.24493,0.23021,0.16972,0.08981,1.7275,2.76316,0.03713,0.000341039,0.000341039,0.000341039
94,13738.9,1.49948,2.36057,0.02131,0.24489,0.22121,0.16263,0.08402,1.73425,2.75338,0.03762,0.000340214,0.000340214,0.000340214
95,13884.4,1.47843,2.3064,0.02175,0.24961,0.22974,0.1736,0.0914,1.74997,2.73571,0.0378,0.000339388,0.000339388,0.000339388
96,14030.3,1.45382,2.3322,0.02142,0.2519,0.22352,0.16683,0.08679,1.72472,2.71668,0.03736,0.000338562,0.000338562,0.000338562
97,14175.5,1.46811,2.28698,0.02183,0.23038,0.2174,0.16046,0.08485,1.72309,2.77765,0.03723,0.000337737,0.000337737,0.000337737
98,14321,1.47789,2.2988,0.02238,0.2711,0.23682,0.17774,0.09399,1.70954,2.7591,0.03701,0.000336911,0.000336911,0.000336911
99,14467.1,1.48826,2.29877,0.02167,0.26204,0.2312,0.17446,0.09152,1.69674,2.72266,0.0365,0.000336085,0.000336085,0.000336085
100,14612.3,1.43948,2.2942,0.02139,0.2549,0.23645,0.1749,0.09028,1.73697,2.71299,0.03733,0.00033526,0.00033526,0.00033526
101,14757.7,1.46735,2.28596,0.02166,0.26868,0.236,0.17373,0.09005,1.72572,2.77912,0.03769,0.000334434,0.000334434,0.000334434
102,14903,1.47411,2.26332,0.02107,0.24911,0.23178,0.17219,0.09148,1.72126,2.74987,0.03705,0.000333608,0.000333608,0.000333608
103,15048.1,1.47174,2.25557,0.0212,0.25572,0.23696,0.17519,0.09333,1.71123,2.7217,0.0368,0.000332783,0.000332783,0.000332783
104,15193.7,1.47041,2.24338,0.02206,0.25153,0.23665,0.17518,0.09515,1.70254,2.70727,0.03643,0.000331957,0.000331957,0.000331957
105,15339.6,1.42658,2.17924,0.02042,0.27945,0.23793,0.18144,0.09658,1.7093,2.71382,0.037,0.000331131,0.000331131,0.000331131
106,15485.3,1.41373,2.16931,0.0207,0.26938,0.24593,0.18513,0.09979,1.7249,2.69146,0.03715,0.000330306,0.000330306,0.000330306
107,15631.3,1.44985,2.18064,0.02003,0.26516,0.24195,0.18036,0.09843,1.69272,2.72955,0.03621,0.00032948,0.00032948,0.00032948
108,15777.1,1.42968,2.18516,0.02102,0.25204,0.23799,0.17986,0.09793,1.70415,2.67499,0.03662,0.000328654,0.000328654,0.000328654
109,15922,1.42185,2.14159,0.02041,0.27553,0.24312,0.18584,0.09961,1.69985,2.70535,0.03664,0.000327829,0.000327829,0.000327829
